Accession	Title	Sample Type	Taxonomy	Channels	Platform	Series	Supplementary Types	Supplementary Links	SRA Accession	Contact	Release Date
GSM2099326	Dem-4 (8233)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099326/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664672	SRX1664672	Joseph R Ecker	"Jul 14, 2016"
GSM2099327	HSm (8236)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099327/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664673	SRX1664673	Joseph R Ecker	"Jul 14, 2016"
GSM2099328	PHW-3 (8239)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099328/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664674	SRX1664674	Joseph R Ecker	"Jul 14, 2016"
GSM2099329	PHW-34 (8244)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099329/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664675	SRX1664675	Joseph R Ecker	"Jul 14, 2016"
GSM2099330	NC-6 (8246)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099330/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664676	SRX1664676	Joseph R Ecker	"Jul 14, 2016"
GSM2099331	San-2 (8247)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099331/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664677	SRX1664677	Joseph R Ecker	"Jul 14, 2016"
GSM2099332	Ba5-1 (8259)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099332/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664678	SRX1664678	Joseph R Ecker	"Jul 14, 2016"
GSM2099333	Boo2-1 (8266)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099333/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664679	SRX1664679	Joseph R Ecker	"Jul 14, 2016"
GSM2099334	Cen-0 (8275)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099334/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664680	SRX1664680	Joseph R Ecker	"Jul 14, 2016"
GSM2099335	DraIII-1 (8285)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099335/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664681	SRX1664681	Joseph R Ecker	"Jul 14, 2016"
GSM2099336	En-1 (8290)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099336/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664682	SRX1664682	Joseph R Ecker	"Jul 14, 2016"
GSM2099337	Lis-1 (8326)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099337/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664683	SRX1664683	Joseph R Ecker	"Jul 14, 2016"
GSM2099338	Mir-0 (8337)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099338/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664684	SRX1664684	Joseph R Ecker	"Jul 14, 2016"
GSM2099339	Na-1 (8343)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099339/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664685	SRX1664685	Joseph R Ecker	"Jul 14, 2016"
GSM2099340	Pa-1 (8353)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099340/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664686	SRX1664686	Joseph R Ecker	"Jul 14, 2016"
GSM2099341	Per-1 (8354)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099341/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664687	SRX1664687	Joseph R Ecker	"Jul 14, 2016"
GSM2099342	Pla-0 (8357)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099342/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664688	SRX1664688	Joseph R Ecker	"Jul 14, 2016"
GSM2099343	Rak-2 (8365)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099343/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664689	SRX1664689	Joseph R Ecker	"Jul 14, 2016"
GSM2099344	Sap-0 (8378)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099344/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664690	SRX1664690	Joseph R Ecker	"Jul 14, 2016"
GSM2099345	Sr:5 (8386)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099345/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664691	SRX1664691	Joseph R Ecker	"Jul 14, 2016"
GSM2099346	Wil-1 (8419)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099346/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664692	SRX1664692	Joseph R Ecker	"Jul 14, 2016"
GSM2099347	Kas-2 (8424)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099347/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664693	SRX1664693	Joseph R Ecker	"Jul 14, 2016"
GSM2099348	Uod-2 (8428)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099348/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664694	SRX1664694	Joseph R Ecker	"Jul 14, 2016"
GSM2099349	LP3413.41 (8472)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099349/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664695	SRX1664695	Joseph R Ecker	"Jul 14, 2016"
GSM2099350	328ME059 (8584)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099350/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664696	SRX1664696	Joseph R Ecker	"Jul 14, 2016"
GSM2099351	MIC-31 (870)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099351/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664697	SRX1664697	Joseph R Ecker	"Jul 14, 2016"
GSM2099352	RMXF413.15 (9045)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099352/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664698	SRX1664698	Joseph R Ecker	"Jul 14, 2016"
GSM2099353	Xan-5 (9069)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099353/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664699	SRX1664699	Joseph R Ecker	"Jul 14, 2016"
GSM2099354	Xan-6 (9070)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099354/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664700	SRX1664700	Joseph R Ecker	"Jul 14, 2016"
GSM2099355	Lerik1-4 (9075)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099355/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664701	SRX1664701	Joseph R Ecker	"Jul 14, 2016"
GSM2099356	Lerik2-3 (9081)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099356/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664702	SRX1664702	Joseph R Ecker	"Jul 14, 2016"
GSM2099357	Lerik2-6 (9084)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099357/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664703	SRX1664703	Joseph R Ecker	"Jul 14, 2016"
GSM2099358	Nar-3 (9089)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099358/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664704	SRX1664704	Joseph R Ecker	"Jul 14, 2016"
GSM2099359	Nar-5 (9091)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099359/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664705	SRX1664705	Joseph R Ecker	"Jul 14, 2016"
GSM2099360	Istisu-5 (9095)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099360/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664706	SRX1664706	Joseph R Ecker	"Jul 14, 2016"
GSM2099361	Istisu-9 (9099)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099361/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664707	SRX1664707	Joseph R Ecker	"Jul 14, 2016"
GSM2099362	Lag1-5 (9103)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099362/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664708	SRX1664708	Joseph R Ecker	"Jul 14, 2016"
GSM2099363	Lag1-6 (9104)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099363/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664709	SRX1664709	Joseph R Ecker	"Jul 14, 2016"
GSM2099364	Lag1-7 (9105)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099364/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664710	SRX1664710	Joseph R Ecker	"Jul 14, 2016"
GSM2099365	Lag1-8 (9106)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099365/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664711	SRX1664711	Joseph R Ecker	"Jul 14, 2016"
GSM2099366	Lag2-4 (9111)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099366/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664712	SRX1664712	Joseph R Ecker	"Jul 14, 2016"
GSM2099367	Lag2-6 (9113)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099367/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664713	SRX1664713	Joseph R Ecker	"Jul 14, 2016"
GSM2099368	Lag2-7 (9114)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099368/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664714	SRX1664714	Joseph R Ecker	"Jul 14, 2016"
GSM2099369	Lag2-10 (9115)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099369/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664715	SRX1664715	Joseph R Ecker	"Jul 14, 2016"
GSM2099370	Geg-14 (9125)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099370/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664716	SRX1664716	Joseph R Ecker	"Jul 14, 2016"
GSM2099371	Yeg-5 (9131)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099371/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664717	SRX1664717	Joseph R Ecker	"Jul 14, 2016"
GSM2099372	Yeg-8 (9134)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099372/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664718	SRX1664718	Joseph R Ecker	"Jul 14, 2016"
GSM2099373	Edi-1 (9298)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099373/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664719	SRX1664719	Joseph R Ecker	"Jul 14, 2016"
GSM2099374	Ullapool-8 (9312)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099374/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664720	SRX1664720	Joseph R Ecker	"Jul 14, 2016"
GSM2099375	Gol-2 (9314)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099375/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664721	SRX1664721	Joseph R Ecker	"Jul 14, 2016"
GSM2099376	Adal 1 (9321)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099376/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664722	SRX1664722	Joseph R Ecker	"Jul 14, 2016"
GSM2099377	CHA-41 (932)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099377/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664723	SRX1664723	Joseph R Ecker	"Jul 14, 2016"
GSM2099378	Gron 12 (9386)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099378/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664724	SRX1664724	Joseph R Ecker	"Jul 14, 2016"
GSM2099379	Gron 14 (9388)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099379/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664725	SRX1664725	Joseph R Ecker	"Jul 14, 2016"
GSM2099380	HolA-1 1 (9404)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099380/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664726	SRX1664726	Joseph R Ecker	"Jul 14, 2016"
GSM2099381	HolA-1 2 (9405)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099381/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664727	SRX1664727	Joseph R Ecker	"Jul 14, 2016"
GSM2099382	HolA-2 2 (9407)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099382/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664728	SRX1664728	Joseph R Ecker	"Jul 14, 2016"
GSM2099383	Kal 1 (9408)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099383/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664729	SRX1664729	Joseph R Ecker	"Jul 14, 2016"
GSM2099384	Kia 1 (9409)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099384/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664730	SRX1664730	Joseph R Ecker	"Jul 14, 2016"
GSM2099385	Lan 1 (9421)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099385/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664731	SRX1664731	Joseph R Ecker	"Jul 14, 2016"
GSM2099386	Nyl 13 (9433)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099386/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664732	SRX1664732	Joseph R Ecker	"Jul 14, 2016"
GSM2099387	Spro 1 (9450)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099387/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664733	SRX1664733	Joseph R Ecker	"Jul 14, 2016"
GSM2099388	Spro 2 (9451)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099388/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664734	SRX1664734	Joseph R Ecker	"Jul 14, 2016"
GSM2099389	11C1 (9503)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099389/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664735	SRX1664735	Joseph R Ecker	"Jul 14, 2016"
GSM2099390	IP-Alo-0 (9506)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099390/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664736	SRX1664736	Joseph R Ecker	"Jul 14, 2016"
GSM2099391	IP-Coa-0 (9507)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099391/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664737	SRX1664737	Joseph R Ecker	"Jul 14, 2016"
GSM2099392	IP-Mos-1 (9508)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099392/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664738	SRX1664738	Joseph R Ecker	"Jul 14, 2016"
GSM2099393	IP-Reg-0 (9509)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099393/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664739	SRX1664739	Joseph R Ecker	"Jul 14, 2016"
GSM2099394	IP-Rei-0 (9510)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099394/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664740	SRX1664740	Joseph R Ecker	"Jul 14, 2016"
GSM2099395	IP-Vav-0 (9511)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099395/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664741	SRX1664741	Joseph R Ecker	"Jul 14, 2016"
GSM2099396	IP-Vid-1 (9512)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099396/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664742	SRX1664742	Joseph R Ecker	"Jul 14, 2016"
GSM2099397	IP-Adc-5 (9513)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099397/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664743	SRX1664743	Joseph R Ecker	"Jul 14, 2016"
GSM2099398	IP-Adm-0 (9514)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099398/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664744	SRX1664744	Joseph R Ecker	"Jul 14, 2016"
GSM2099399	IP-Ala-0 (9515)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099399/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664745	SRX1664745	Joseph R Ecker	"Jul 14, 2016"
GSM2099400	IP-Ali-1 (9516)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099400/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664746	SRX1664746	Joseph R Ecker	"Jul 14, 2016"
GSM2099401	IP-All-0 (9517)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099401/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664747	SRX1664747	Joseph R Ecker	"Jul 14, 2016"
GSM2099402	IP-Alm-0 (9518)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099402/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664748	SRX1664748	Joseph R Ecker	"Jul 14, 2016"
GSM2099403	IP-Ang-0 (9519)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099403/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664749	SRX1664749	Joseph R Ecker	"Jul 14, 2016"
GSM2099404	IP-Ara-4 (9520)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099404/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664750	SRX1664750	Joseph R Ecker	"Jul 14, 2016"
